date,equity,daily_return
2023-07-19,979455.0548665451,-0.003914163785035285
2023-07-20,977654.6591369124,-0.0018381606391096872
2023-07-21,977654.6591369124,0.0
2023-07-24,977654.6591369124,0.0
2023-07-25,977654.6591369124,0.0
2023-07-26,977654.6591369124,0.0
2023-07-27,977654.6591369124,0.0
2023-07-28,977654.6591369124,0.0
2023-07-31,977654.6591369124,0.0
2023-08-01,977654.6591369124,0.0
2023-08-02,977654.6591369124,0.0
2023-08-03,977654.6591369124,0.0
2023-08-04,977654.6591369124,0.0
2023-08-07,977598.6591369124,-5.7279939778998035e-05
2023-08-08,977719.4629934517,0.0001235720358352399
2023-08-09,977759.2091881274,4.06519417686102e-05
2023-08-10,977798.3515168908,4.0032687389279786e-05
2023-08-11,978050.708519805,0.00025808695885265465
2023-08-14,978000.4453960544,-5.139112247731781e-05
2023-08-15,977951.0990904132,-5.045632225786356e-05
2023-08-16,977950.470464039,-6.427993943791677e-07
2023-08-17,977907.8928433781,-4.3537604354049186e-05
2023-08-18,977892.8404705923,-1.539242386328077e-05
2023-08-21,977853.3861631262,-4.0346248416200936e-05
2023-08-22,977824.2749608427,-2.9770518459537598e-05
2023-08-23,977769.4423500572,-5.607613984393023e-05
2023-08-24,977936.3081999848,0.0001706597104595975
2023-08-25,977939.0029501071,2.7555476769247633e-06
2023-08-28,977954.8522303649,1.6206818840514003e-05
2023-08-29,977986.076943408,3.192858338185722e-05
2023-08-30,978013.0178926009,2.7547374986225392e-05
2023-08-31,978000.4801456803,-1.281961148902333e-05
2023-09-01,978054.2851268379,5.501529114759762e-05
2023-09-04,978061.2883654113,7.160378191706229e-06
2023-09-05,977933.131384359,-0.00013103164656125266
2023-09-06,977854.5718395379,-8.03322254864236e-05
2023-09-07,977837.222581251,-1.774216615291202e-05
2023-09-08,977812.2476522358,-2.5540988252803487e-05
2023-09-11,977559.9053841549,-0.0002580682218767949
2023-09-12,977637.6162509,7.949473614576874e-05
2023-09-13,977538.2118910743,-0.00010167812507755336
2023-09-14,977619.148430488,8.279629218499451e-05
2023-09-15,977651.8675250304,3.346814001647935e-05
2023-09-18,977669.5145995884,1.8050468826524835e-05
2023-09-19,977718.6073470367,5.021405159433279e-05
2023-09-20,977730.8361861128,1.2507524132399084e-05
2023-09-21,977846.952103903,0.00011876061743443245
2023-09-22,977756.8096338658,-9.218464080018585e-05
2023-09-25,977846.2597509865,9.148503619638149e-05
2023-09-26,977757.0638612325,-9.121668039790976e-05
2023-09-27,977757.0638612325,0.0
2023-09-28,977757.0638612325,0.0
2023-09-29,977757.0638612325,0.0
2023-10-02,977757.0638612325,0.0
2023-10-03,977757.0638612325,0.0
2023-10-04,977757.0638612325,0.0
2023-10-05,977757.0638612325,0.0
2023-10-06,977757.0638612325,0.0
2023-10-09,977365.0638612325,-0.0004009175842227819
2023-10-10,976111.4218773412,-0.0012826752564067956
2023-10-11,975846.5571715635,-0.00027134679488571845
2023-10-12,973936.8287675444,-0.0019569966097481295
2023-10-13,975853.5444254854,0.001968008192447801
2023-10-16,973753.7271072114,-0.0021517750591460993
2023-10-17,972493.0676152364,-0.0012946389388619473
2023-10-18,965535.9870186453,-0.007153861377800275
2023-10-19,963779.8378561807,-0.00181883346252798
2023-10-20,964616.275679261,0.0008678722984503118
2023-10-23,967288.7470581674,0.002770502060028379
2023-10-24,964117.6237855463,-0.00327836262157033
2023-10-25,963183.6707001545,-0.0009687128026191205
2023-10-26,966100.1867217713,0.0030279957087484544
2023-10-27,963273.6984392552,-0.0029256678772695555
2023-10-30,964166.6676264603,0.0009270150203954941
2023-10-31,963469.9374366628,-0.0007226242237896585
2023-11-01,966698.83385422,0.0033513203599768726
2023-11-02,965680.9757973994,-0.001052921573063692
2023-11-03,965440.3817213618,-0.0002491444711737456
2023-11-06,967033.136731506,0.0016497704470412877
2023-11-07,964292.969281526,-0.0028335817521636386
2023-11-08,968679.8580290962,0.0045493318807858785
2023-11-09,972154.8861584656,0.003587385554232325
2023-11-10,974611.8065701514,0.0025272931779363184
2023-11-13,970006.9505726494,-0.004724810397800705
2023-11-14,969063.3958731742,-0.0009727298334493151
2023-11-15,967605.4282890005,-0.0015045120787582356
2023-11-16,963741.5037596063,-0.003993285296287286
2023-11-17,967215.9471851812,0.0036051611474869905
2023-11-20,968727.3731202236,0.001562656136347762
2023-11-21,965199.5811016316,-0.00364167681896832
2023-11-22,970683.0541778274,0.0056811805387826375
2023-11-23,968632.6721990021,-0.002112308410042285
2023-11-24,969113.1813671102,0.0004960695441103002
2023-11-27,969401.2860508304,0.00029728693124742023
2023-11-29,938493.2049091202,0.00049492491941414198
